bits,tdi,alpha,product_id,row0,col0,mean_clean_dn,mean_dim_dn,pred_sigma_mean,emp_sigma_mean,ratio
msb,64,0.1,ch2_ohr_nrp_20231004T0406038822_d_img_d18,96000,0,62.48933410644531,6.2489333152771,1.0338637828826904,1.0278172492980957,0.9941515326499939
msb,64,0.3,ch2_ohr_nrp_20231004T0406038822_d_img_d18,96000,0,62.48933410644531,18.74679946899414,1.092792272567749,1.0857155323028564,0.9935241937637329
msb,64,1.0,ch2_ohr_nrp_20231004T0406038822_d_img_d18,96000,0,62.48933410644531,62.48933410644531,1.285665512084961,1.2812830209732056,0.9965912699699402
msb,64,0.1,ch2_ohr_nrp_20210402T0546284043_d_img_d18,70656,2816,25.390579223632812,2.539057970046997,1.0027387142181396,0.9938405752182007,0.9911261796951294
msb,64,0.3,ch2_ohr_nrp_20210402T0546284043_d_img_d18,70656,2816,25.390579223632812,7.61717414855957,1.0269739627838135,1.0182081460952759,0.9914644360542297
msb,64,1.0,ch2_ohr_nrp_20210402T0546284043_d_img_d18,70656,2816,25.390579223632812,25.390579223632812,1.1090160608291626,1.0997493267059326,0.9916442036628723
msb,64,0.1,ch2_ohr_nrp_20210402T0546284043_d_img_d18,18432,4352,29.673751831054688,2.9673752784729004,0.9770389795303345,0.9695781469345093,0.9923638105392456
msb,64,0.3,ch2_ohr_nrp_20210402T0546284043_d_img_d18,18432,4352,29.673751831054688,8.902125358581543,1.0060381889343262,0.9973064064979553,0.9913206100463867
msb,64,1.0,ch2_ohr_nrp_20210402T0546284043_d_img_d18,18432,4352,29.673751831054688,29.673751831054688,1.103289246559143,1.0945663452148438,0.9920937418937683
msb,64,0.1,ch2_ohr_nrp_20250612T2031048828_d_img_d18,67840,4096,100.68955993652344,10.06895637512207,1.0124024152755737,1.0035851001739502,0.9912906885147095
msb,64,0.3,ch2_ohr_nrp_20250612T2031048828_d_img_d18,67840,4096,100.68955993652344,30.206867218017578,1.1072089672088623,1.097450613975525,0.9911865592002869
msb,64,1.0,ch2_ohr_nrp_20250612T2031048828_d_img_d18,67840,4096,100.68955993652344,100.68955993652344,1.4094359874725342,1.3969342708587646,0.991129994392395
msb,64,0.1,ch2_ohr_nrp_20260331T0116042688_d_img_d18,78080,11264,8.352554321289062,0.8352554440498352,0.9866982102394104,0.9785522222518921,0.9917442202568054
msb,64,0.3,ch2_ohr_nrp_20260331T0116042688_d_img_d18,78080,11264,8.352554321289062,2.5057663917541504,0.9948349595069885,0.9851491451263428,0.9902638792991638
msb,64,1.0,ch2_ohr_nrp_20260331T0116042688_d_img_d18,78080,11264,8.352554321289062,8.352554321289062,1.0229321718215942,1.0149259567260742,0.9921732544898987
msb,64,0.1,ch2_ohr_nrp_20190906T1246532096_d_img_d18,41984,768,61.21452331542969,6.121452331542969,0.9970695972442627,0.9887365102767944,0.991642415523529
msb,64,0.3,ch2_ohr_nrp_20190906T1246532096_d_img_d18,41984,768,61.21452331542969,18.364356994628906,1.0545129776000977,1.047958493232727,0.9937843680381775
msb,64,1.0,ch2_ohr_nrp_20190906T1246532096_d_img_d18,41984,768,61.21452331542969,61.21452331542969,1.238409399986267,1.2273157835006714,0.9910420179367065
msb,64,0.1,ch2_ohr_nrp_20210402T0546284043_d_img_d18,58368,6656,13.064315795898438,1.3064316511154175,0.9805526733398438,0.9742612242698669,0.9935837984085083
msb,64,0.3,ch2_ohr_nrp_20210402T0546284043_d_img_d18,58368,6656,13.064315795898438,3.919294834136963,0.9933018684387207,0.9854705333709717,0.99211585521698
msb,64,1.0,ch2_ohr_nrp_20210402T0546284043_d_img_d18,58368,6656,13.064315795898438,13.064315795898438,1.036733865737915,1.0272812843322754,0.9908823370933533
msb,64,0.1,ch2_ohr_nrp_20250612T2031048828_d_img_d18,15616,256,76.13046264648438,7.613046169281006,1.0350399017333984,1.0249894857406616,0.9902898073196411
msb,64,0.3,ch2_ohr_nrp_20250612T2031048828_d_img_d18,15616,256,76.13046264648438,22.83913803100586,1.1063607931137085,1.0951642990112305,0.9898799061775208
msb,64,1.0,ch2_ohr_nrp_20250612T2031048828_d_img_d18,15616,256,76.13046264648438,76.13046264648438,1.3377692699432373,1.3275192975997925,0.9923380017280579
msb,64,0.1,ch2_ohr_nrp_20190906T1246532096_d_img_d18,29184,9216,48.179473876953125,4.8179473876953125,0.9914194345474243,0.9839181900024414,0.9924338459968567
msb,64,0.3,ch2_ohr_nrp_20190906T1246532096_d_img_d18,29184,9216,48.179473876953125,14.453842163085938,1.036803126335144,1.028355598449707,0.991852343082428
msb,64,1.0,ch2_ohr_nrp_20190906T1246532096_d_img_d18,29184,9216,48.179473876953125,48.179473876953125,1.183145523071289,1.1720677614212036,0.9906370043754578
msb,64,0.1,ch2_ohr_nrp_20250516T1342347288_d_img_d18,256,7680,84.37510681152344,8.437511444091797,1.0101979970932007,1.003001093864441,0.9928757548332214
msb,64,0.3,ch2_ohr_nrp_20250516T1342347288_d_img_d18,256,7680,84.37510681152344,25.31253433227539,1.0898845195770264,1.0806665420532227,0.9915422201156616
msb,64,1.0,ch2_ohr_nrp_20250516T1342347288_d_img_d18,256,7680,84.37510681152344,84.37510681152344,1.346686601638794,1.3335092067718506,0.9902149438858032
msb,64,0.1,ch2_ohr_nrp_20250516T1145499313_d_img_d18,36608,2048,86.67999267578125,8.667999267578125,1.04740309715271,1.0380979776382446,0.9911159873008728
msb,64,0.3,ch2_ohr_nrp_20250516T1145499313_d_img_d18,36608,2048,86.67999267578125,26.003997802734375,1.1265478134155273,1.1144921779632568,0.9892985820770264
msb,64,1.0,ch2_ohr_nrp_20250516T1145499313_d_img_d18,36608,2048,86.67999267578125,86.67999267578125,1.3833882808685303,1.3727726936340332,0.9923263788223267
msb,64,0.1,ch2_ohr_nrp_20250612T2031048828_d_img_d18,24832,2816,105.92195129394531,10.592195510864258,1.0410943031311035,1.0336447954177856,0.9928445219993591
msb,64,0.3,ch2_ohr_nrp_20250612T2031048828_d_img_d18,24832,2816,105.92195129394531,31.776586532592773,1.13824462890625,1.126697063446045,0.9898549318313599
msb,64,1.0,ch2_ohr_nrp_20250612T2031048828_d_img_d18,24832,2816,105.92195129394531,105.92195129394531,1.4491702318191528,1.4376732110977173,0.992066502571106
msb,64,0.1,ch2_ohr_nrp_20220914T1033119094_d_img_d32,35840,8192,35.019256591796875,3.5019259452819824,1.0309103727340698,1.0266392230987549,0.9958569407463074
msb,64,0.3,ch2_ohr_nrp_20220914T1033119094_d_img_d32,35840,8192,35.019256591796875,10.505777359008789,1.0638501644134521,1.0546475648880005,0.9913496971130371
msb,64,1.0,ch2_ohr_nrp_20220914T1033119094_d_img_d32,35840,8192,35.019256591796875,35.019256591796875,1.1740188598632812,1.1641159057617188,0.991564929485321
msb,64,0.1,ch2_ohr_nrp_20260331T0116042688_d_img_d18,36864,2048,14.401596069335938,1.440159559249878,1.0133599042892456,1.0066639184951782,0.993392288684845
msb,64,0.3,ch2_ohr_nrp_20260331T0116042688_d_img_d18,36864,2048,14.401596069335938,4.320478916168213,1.0269737243652344,1.0183600187301636,0.9916125535964966
msb,64,1.0,ch2_ohr_nrp_20260331T0116042688_d_img_d18,36864,2048,14.401596069335938,14.401596069335938,1.0735911130905151,1.0658704042434692,0.9928085207939148
msb,64,0.1,ch2_ohr_nrp_20260331T1105235288_d_img_d18,32768,2816,21.496429443359375,2.1496429443359375,1.000859022140503,0.9933525323867798,0.9924999475479126
msb,64,0.3,ch2_ohr_nrp_20260331T1105235288_d_img_d18,32768,2816,21.496429443359375,6.4489288330078125,1.0214042663574219,1.0120422840118408,0.9908341765403748
msb,64,1.0,ch2_ohr_nrp_20260331T1105235288_d_img_d18,32768,2816,21.496429443359375,21.496429443359375,1.0911509990692139,1.0812429189682007,0.9909195899963379
msb,64,0.1,ch2_ohr_nrp_20250516T1145499313_d_img_d18,19456,9472,92.38034057617188,9.238033294677734,1.0186679363250732,1.0104535818099976,0.991936206817627
msb,64,0.3,ch2_ohr_nrp_20250516T1145499313_d_img_d18,19456,9472,92.38034057617188,27.71410369873047,1.1052342653274536,1.095393180847168,0.9910959005355835
msb,64,1.0,ch2_ohr_nrp_20250516T1145499313_d_img_d18,19456,9472,92.38034057617188,92.38034057617188,1.3831204175949097,1.3703687191009521,0.9907804727554321
msb,64,0.1,ch2_ohr_nrp_20210331T2033243734_d_img_d18,9984,5376,45.33009338378906,4.5330095291137695,0.989483118057251,0.9803040027618408,0.9907233119010925
msb,64,0.3,ch2_ohr_nrp_20210331T2033243734_d_img_d18,9984,5376,45.33009338378906,13.599028587341309,1.0332061052322388,1.0222902297973633,0.9894349575042725
msb,64,1.0,ch2_ohr_nrp_20210331T2033243734_d_img_d18,9984,5376,45.33009338378906,45.33009338378906,1.1778769493103027,1.1657466888427734,0.9897015690803528
msb,64,0.1,ch2_ohr_nrp_20250516T1342347288_d_img_d18,1280,256,68.87461853027344,6.8874616622924805,1.031559705734253,1.0198118686676025,0.9886115789413452
msb,64,0.3,ch2_ohr_nrp_20250516T1342347288_d_img_d18,1280,256,68.87461853027344,20.662385940551758,1.0963538885116577,1.085443139076233,0.9900481700897217
msb,64,1.0,ch2_ohr_nrp_20250516T1342347288_d_img_d18,1280,256,68.87461853027344,68.87461853027344,1.3077681064605713,1.296292781829834,0.9912252426147461
msb,64,0.1,ch2_ohr_nrp_20250516T1342347288_d_img_d18,55040,8704,71.64881896972656,7.164881706237793,1.0918292999267578,1.0825581550598145,0.9915086030960083
msb,64,0.3,ch2_ohr_nrp_20250516T1342347288_d_img_d18,55040,8704,71.64881896972656,21.494646072387695,1.155395746231079,1.1436693668365479,0.9898507595062256
msb,64,1.0,ch2_ohr_nrp_20250516T1342347288_d_img_d18,55040,8704,71.64881896972656,71.64881896972656,1.3647043704986572,1.358847975730896,0.9957086443901062
msb,64,0.1,ch2_ohr_nrp_20210402T0546284043_d_img_d18,48640,4864,31.891250610351562,3.1891250610351562,0.9751938581466675,0.9671808481216431,0.9917831420898438
msb,64,0.3,ch2_ohr_nrp_20210402T0546284043_d_img_d18,48640,4864,31.891250610351562,9.567375183105469,1.0064784288406372,0.9988322257995605,0.9924030303955078
msb,64,1.0,ch2_ohr_nrp_20210402T0546284043_d_img_d18,48640,4864,31.891250610351562,31.891250610351562,1.111452341079712,1.100949764251709,0.9905505776405334
msb,64,0.1,ch2_ohr_nrp_20220914T1033119094_d_img_d32,42240,6144,69.03475952148438,6.903475761413574,1.0119049549102783,1.0029505491256714,0.9911509156227112
msb,64,0.3,ch2_ohr_nrp_20220914T1033119094_d_img_d32,42240,6144,69.03475952148438,20.710430145263672,1.076938509941101,1.0684369802474976,0.9921058416366577
msb,64,1.0,ch2_ohr_nrp_20220914T1033119094_d_img_d32,42240,6144,69.03475952148438,69.03475952148438,1.288549780845642,1.2770804166793823,0.9910989999771118
msb,64,0.1,ch2_ohr_nrp_20231004T0406038822_d_img_d18,46336,5120,62.18153381347656,6.218153476715088,0.9949836730957031,0.9850758910179138,0.9900422692298889
msb,64,0.3,ch2_ohr_nrp_20231004T0406038822_d_img_d18,46336,5120,62.18153381347656,18.654460906982422,1.0546214580535889,1.045004963874817,0.9908815622329712
msb,64,1.0,ch2_ohr_nrp_20231004T0406038822_d_img_d18,46336,5120,62.18153381347656,62.18153381347656,1.2494828701019287,1.2384769916534424,0.9911916255950928
msb,64,0.1,ch2_ohr_nrp_20250516T0948068899_d_img_d18,78848,5632,64.84500122070312,6.484500408172607,1.0019694566726685,0.9931681156158447,0.9912159442901611
msb,64,0.3,ch2_ohr_nrp_20250516T0948068899_d_img_d18,78848,5632,64.84500122070312,19.453500747680664,1.0637915134429932,1.057348608970642,0.993943452835083
msb,64,1.0,ch2_ohr_nrp_20250516T0948068899_d_img_d18,78848,5632,64.84500122070312,64.84500122070312,1.2658414840698242,1.2533674240112305,0.9901456236839294
msb,64,0.1,ch2_ohr_nrp_20210401T2357376656_d_img_hw1,80896,1024,75.1248779296875,7.512487888336182,1.0050795078277588,0.9964265823364258,0.9913908243179321
msb,64,0.3,ch2_ohr_nrp_20210401T2357376656_d_img_hw1,80896,1024,75.1248779296875,22.537464141845703,1.0763802528381348,1.0666353702545166,0.9909465909004211
msb,64,1.0,ch2_ohr_nrp_20210401T2357376656_d_img_hw1,80896,1024,75.1248779296875,75.1248779296875,1.30684494972229,1.295933485031128,0.9916505217552185
msb,64,0.1,ch2_ohr_nrp_20210402T0155096873_d_img_d18,72960,10496,79.24713134765625,7.924713611602783,1.0129802227020264,1.003251075744629,0.9903955459594727
msb,64,0.3,ch2_ohr_nrp_20210402T0155096873_d_img_d18,72960,10496,79.24713134765625,23.774139404296875,1.0876617431640625,1.0790297985076904,0.9920637607574463
msb,64,1.0,ch2_ohr_nrp_20210402T0155096873_d_img_d18,72960,10496,79.24713134765625,79.24713134765625,1.329176664352417,1.316702127456665,0.9906148314476013
msb,64,0.1,ch2_ohr_nrp_20230302T1959055531_d_img_n18,9472,9984,25.33270263671875,2.5332703590393066,0.9858424663543701,0.9769856929779053,0.9910160303115845
msb,64,0.3,ch2_ohr_nrp_20230302T1959055531_d_img_n18,9472,9984,25.33270263671875,7.599811553955078,1.0102012157440186,1.0033382177352905,0.9932063221931458
msb,64,1.0,ch2_ohr_nrp_20230302T1959055531_d_img_n18,9472,9984,25.33270263671875,25.33270263671875,1.0915942192077637,1.083113431930542,0.9922308325767517
msb,64,0.1,ch2_ohr_nrp_20231004T0406038822_d_img_d18,25344,9984,14.579055786132812,1.457905650138855,0.9806103706359863,0.9734494686126709,0.9926974773406982
msb,64,0.3,ch2_ohr_nrp_20231004T0406038822_d_img_d18,25344,9984,14.579055786132812,4.373717308044434,0.9948382377624512,0.9856013059616089,0.9907151460647583
msb,64,1.0,ch2_ohr_nrp_20231004T0406038822_d_img_d18,25344,9984,14.579055786132812,14.579055786132812,1.0433720350265503,1.0335602760314941,0.9905961155891418
msb,64,0.1,ch2_ohr_nrp_20220914T0835371412_d_img_d32,41216,256,33.41624450683594,3.3416244983673096,1.0144305229187012,1.0092195272445679,0.9948631525039673
msb,64,0.3,ch2_ohr_nrp_20220914T0835371412_d_img_d32,41216,256,33.41624450683594,10.024873733520508,1.0462876558303833,1.0377421379089355,0.9918325543403625
msb,64,1.0,ch2_ohr_nrp_20220914T0835371412_d_img_d32,41216,256,33.41624450683594,33.41624450683594,1.1525291204452515,1.1387306451797485,0.9880276322364807
msb,64,0.1,ch2_ohr_nrp_20260331T0116042688_d_img_d18,7168,4864,10.393829345703125,1.0393829345703125,0.9644954800605774,0.9582329988479614,0.9935069680213928
msb,64,0.3,ch2_ohr_nrp_20260331T0116042688_d_img_d18,7168,4864,10.393829345703125,3.1181488037109375,0.9748225212097168,0.9666587710380554,0.9916254281997681
msb,64,1.0,ch2_ohr_nrp_20260331T0116042688_d_img_d18,7168,4864,10.393829345703125,10.393829345703125,1.0103065967559814,1.0022422075271606,0.9920178651809692
msb,128,0.1,ch2_ohr_nrp_20220321T0525226030_d_img_d18,97024,3584,16.02691650390625,1.602691650390625,0.9469233751296997,0.9371452927589417,0.9896738529205322
msb,128,0.3,ch2_ohr_nrp_20220321T0525226030_d_img_d18,97024,3584,16.02691650390625,4.808074951171875,0.9631142616271973,0.9543074369430542,0.990855872631073
msb,128,1.0,ch2_ohr_nrp_20220321T0525226030_d_img_d18,97024,3584,16.02691650390625,16.02691650390625,1.018205165863037,1.0093663930892944,0.9913192391395569
msb,128,0.1,ch2_ohr_nrp_20220321T0525226030_d_img_d18,63744,5888,41.050567626953125,4.1050567626953125,0.9698313474655151,0.9614955186843872,0.9914048910140991
msb,128,0.3,ch2_ohr_nrp_20220321T0525226030_d_img_d18,63744,5888,41.050567626953125,12.315171241760254,1.010191798210144,1.0010350942611694,0.9909356832504272
msb,128,1.0,ch2_ohr_nrp_20220321T0525226030_d_img_d18,63744,5888,41.050567626953125,41.050567626953125,1.1436587572097778,1.1334956884384155,0.991113543510437
msb,128,0.1,ch2_ohr_nrp_20220321T0525226030_d_img_d18,46592,512,38.5635986328125,3.8563599586486816,0.956325352191925,0.948824405670166,0.9921565055847168
msb,128,0.3,ch2_ohr_nrp_20220321T0525226030_d_img_d18,46592,512,38.5635986328125,11.569080352783203,0.9946976900100708,0.9868123531341553,0.9920726418495178
msb,128,1.0,ch2_ohr_nrp_20220321T0525226030_d_img_d18,46592,512,38.5635986328125,38.5635986328125,1.1206026077270508,1.1108156442642212,0.9912663102149963
msb,128,0.1,ch2_ohr_nrp_20220321T0525226107_d_img_d18,50688,3328,34.60919189453125,3.4609193801879883,0.9514714479446411,0.9425276517868042,0.990600049495697
msb,128,0.3,ch2_ohr_nrp_20220321T0525226107_d_img_d18,50688,3328,34.60919189453125,10.382757186889648,0.9861659407615662,0.9771431684494019,0.9908506274223328
msb,128,1.0,ch2_ohr_nrp_20220321T0525226107_d_img_d18,50688,3328,34.60919189453125,34.60919189453125,1.1013193130493164,1.091525912284851,0.9911075830459595
msb,128,0.1,ch2_ohr_nrp_20220320T2331416822_d_img_d18,64768,3584,16.397171020507812,1.6397171020507812,0.9470984935760498,0.9388999938964844,0.9913435578346252
msb,128,0.3,ch2_ohr_nrp_20220320T2331416822_d_img_d18,64768,3584,16.397171020507812,4.919151782989502,0.963577151298523,0.9555680155754089,0.9916881322860718
msb,128,1.0,ch2_ohr_nrp_20220320T2331416822_d_img_d18,64768,3584,16.397171020507812,16.397171020507812,1.0192148685455322,1.0087354183197021,0.9897181391716003
msb,128,0.1,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,9472,5120,8.676483154296875,0.8676483631134033,0.9607495069503784,0.952370822429657,0.9912790060043335
msb,128,0.3,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,9472,5120,8.676483154296875,2.60294508934021,0.9693208932876587,0.9624725580215454,0.9929349422454834
msb,128,1.0,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,9472,5120,8.676483154296875,8.676483154296875,0.9984469413757324,0.9895211458206177,0.9910603165626526
msb,128,0.1,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,27904,5376,34.96186828613281,3.4961867332458496,0.9737247228622437,0.9644643068313599,0.9904897212982178
msb,128,0.3,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,27904,5376,34.96186828613281,10.488561630249023,1.007952332496643,1.0002586841583252,0.9923670291900635
msb,128,1.0,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,27904,5376,34.96186828613281,34.96186828613281,1.12167489528656,1.1133801937103271,0.9926050901412964
msb,128,0.1,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,25344,7168,15.332717895507812,1.5332717895507812,0.9441310167312622,0.936453104019165,0.99186772108078
msb,128,0.3,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,25344,7168,15.332717895507812,4.599815368652344,0.9595379829406738,0.9511619806289673,0.9912707805633545
msb,128,1.0,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,25344,7168,15.332717895507812,15.332717895507812,1.0114229917526245,1.0022687911987305,0.9909492135047913
msb,128,0.1,ch2_ohr_nrp_20220321T0525226107_d_img_d18,88064,10496,51.32203674316406,5.132204055786133,0.9738328456878662,0.9677985906600952,0.9938036203384399
msb,128,0.3,ch2_ohr_nrp_20220321T0525226107_d_img_d18,88064,10496,51.32203674316406,15.396612167358398,1.0240209102630615,1.0149822235107422,0.9911733269691467
msb,128,1.0,ch2_ohr_nrp_20220321T0525226107_d_img_d18,88064,10496,51.32203674316406,51.32203674316406,1.1881228685379028,1.17866849899292,0.992042601108551
msb,128,0.1,ch2_ohr_nrp_20220321T0525226030_d_img_d18,63232,4352,12.227691650390625,1.2227692604064941,0.9372355341911316,0.930365264415741,0.9926696419715881
msb,128,0.3,ch2_ohr_nrp_20220321T0525226030_d_img_d18,63232,4352,12.227691650390625,3.6683075428009033,0.9496825933456421,0.9416456818580627,0.9915372729301453
msb,128,1.0,ch2_ohr_nrp_20220321T0525226030_d_img_d18,63232,4352,12.227691650390625,12.227691650390625,0.9920212626457214,0.9832447171211243,0.9911528825759888
msb,128,0.1,ch2_ohr_nrp_20220320T2331416822_d_img_d18,83968,8448,7.0188751220703125,0.7018875479698181,0.983992338180542,0.9760235548019409,0.9919015765190125
msb,128,0.3,ch2_ohr_nrp_20220320T2331416822_d_img_d18,83968,8448,7.0188751220703125,2.1056628227233887,0.9908245801925659,0.9814341068267822,0.990522563457489
msb,128,1.0,ch2_ohr_nrp_20220320T2331416822_d_img_d18,83968,8448,7.0188751220703125,7.0188751220703125,1.014350175857544,1.0060632228851318,0.9918302893638611
msb,128,0.1,ch2_ohr_nrp_20220321T0525226030_d_img_d18,32768,6912,21.050628662109375,2.105062961578369,0.9651761651039124,0.95623779296875,0.990739107131958
msb,128,0.3,ch2_ohr_nrp_20220321T0525226030_d_img_d18,32768,6912,21.050628662109375,6.315188407897949,0.9859933853149414,0.9776624441146851,0.9915506839752197
msb,128,1.0,ch2_ohr_nrp_20220321T0525226030_d_img_d18,32768,6912,21.050628662109375,21.050628662109375,1.0561339855194092,1.0478847026824951,0.9921891689300537
msb,128,0.1,ch2_ohr_nrp_20220321T0525226107_d_img_d18,87296,512,6.6220245361328125,0.6622024774551392,0.9400063753128052,0.9317079186439514,0.9911718964576721
msb,128,0.3,ch2_ohr_nrp_20220321T0525226107_d_img_d18,87296,512,6.6220245361328125,1.986607313156128,0.9467558860778809,0.9378156661987305,0.9905570149421692
msb,128,1.0,ch2_ohr_nrp_20220321T0525226107_d_img_d18,87296,512,6.6220245361328125,6.6220245361328125,0.9698666334152222,0.9608081579208374,0.9906600713729858
msb,128,0.1,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,26368,0,15.6392822265625,1.563928246498108,0.9951381683349609,0.9909521341323853,0.9957935214042664
msb,128,0.3,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,26368,0,15.6392822265625,4.691784858703613,1.0109786987304688,1.006142258644104,0.9952160716056824
msb,128,1.0,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,26368,0,15.6392822265625,15.6392822265625,1.0645246505737305,1.0636478662490845,0.9991763830184937
msb,128,0.1,ch2_ohr_nrp_20220321T0525226107_d_img_d18,72192,1536,37.16099548339844,3.716099500656128,0.9525671005249023,0.9444164633750916,0.9914435148239136
msb,128,0.3,ch2_ohr_nrp_20220321T0525226107_d_img_d18,72192,1536,37.16099548339844,11.148299217224121,0.9896500110626221,0.981043815612793,0.9913038015365601
msb,128,1.0,ch2_ohr_nrp_20220321T0525226107_d_img_d18,72192,1536,37.16099548339844,37.16099548339844,1.1121196746826172,1.103222131729126,0.9919994473457336
msb,128,0.1,ch2_ohr_nrp_20220321T0525226107_d_img_d18,16128,5120,5.42266845703125,0.5422669053077698,0.9591346979141235,0.9511786103248596,0.9917049407958984
msb,128,0.3,ch2_ohr_nrp_20220321T0525226107_d_img_d18,16128,5120,5.42266845703125,1.6268006563186646,0.9645510911941528,0.9568837881088257,0.9920508861541748
msb,128,1.0,ch2_ohr_nrp_20220321T0525226107_d_img_d18,16128,5120,5.42266845703125,5.42266845703125,0.9832630157470703,0.9755153656005859,0.9921204447746277
msb,128,0.1,ch2_ohr_nrp_20220320T2331416822_d_img_d18,57856,3584,24.376068115234375,2.4376068115234375,0.9511187076568604,0.9435169100761414,0.9920074939727783
msb,128,0.3,ch2_ohr_nrp_20220320T2331416822_d_img_d18,57856,3584,24.376068115234375,7.3128204345703125,0.9753137230873108,0.9670655727386475,0.9915430545806885
msb,128,1.0,ch2_ohr_nrp_20220320T2331416822_d_img_d18,57856,3584,24.376068115234375,24.376068115234375,1.055409550666809,1.0460329055786133,0.9911156296730042
msb,128,0.1,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,36096,11520,5.285552978515625,0.5285552740097046,0.9437907338142395,0.9358797073364258,0.9916177988052368
msb,128,0.3,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,36096,11520,5.285552978515625,1.5856659412384033,0.9491403102874756,0.9413748979568481,0.9918184876441956
msb,128,1.0,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,36096,11520,5.285552978515625,5.285552978515625,0.9674482345581055,0.9594484567642212,0.9917310476303101
msb,128,0.1,ch2_ohr_nrp_20220321T0525226030_d_img_d18,7680,9472,15.283660888671875,1.5283660888671875,0.9647700786590576,0.957702100276947,0.992673933506012
msb,128,0.3,ch2_ohr_nrp_20220321T0525226030_d_img_d18,7680,9472,15.283660888671875,4.5850982666015625,0.9797852635383606,0.9714667797088623,0.9915099143981934
msb,128,1.0,ch2_ohr_nrp_20220321T0525226030_d_img_d18,7680,9472,15.283660888671875,15.283660888671875,1.0303771495819092,1.0209275484085083,0.9908289909362793
msb,128,0.1,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,71680,3584,6.62298583984375,0.6622985601425171,0.942123532295227,0.9334399104118347,0.9907829165458679
msb,128,0.3,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,71680,3584,6.62298583984375,1.9868957996368408,0.948824405670166,0.9397452473640442,0.9904311299324036
msb,128,1.0,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,71680,3584,6.62298583984375,6.62298583984375,0.9717406034469604,0.9632492065429688,0.9912616610527039
msb,128,0.1,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,39424,1792,13.187744140625,1.3187744617462158,0.9422802925109863,0.9357814192771912,0.99310302734375
msb,128,0.3,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,39424,1792,13.187744140625,3.9563233852386475,0.9555670619010925,0.9474978446960449,0.9915555715560913
msb,128,1.0,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,39424,1792,13.187744140625,13.187744140625,1.000356912612915,0.9924960732460022,0.9921419620513916
msb,128,0.1,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,77824,11008,13.431976318359375,1.3431975841522217,0.9496520757675171,0.9412769079208374,0.9911807775497437
msb,128,0.3,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,77824,11008,13.431976318359375,4.029592990875244,0.9632003307342529,0.9559192657470703,0.9924407601356506
msb,128,1.0,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,77824,11008,13.431976318359375,13.431976318359375,1.0092439651489258,1.0022883415222168,0.9931080937385559
msb,128,0.1,ch2_ohr_nrp_20220321T0525226030_d_img_d18,82176,11264,38.141693115234375,3.814169406890869,0.9731960296630859,0.9649757146835327,0.9915533065795898
msb,128,0.3,ch2_ohr_nrp_20220321T0525226030_d_img_d18,82176,11264,38.141693115234375,11.44250774383545,1.010739803314209,1.0018939971923828,0.9912481904029846
msb,128,1.0,ch2_ohr_nrp_20220321T0525226030_d_img_d18,82176,11264,38.141693115234375,38.141693115234375,1.13502037525177,1.1244280338287354,0.9906677007675171
msb,128,0.1,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,14592,4864,40.05615234375,4.005615234375,0.9697009921073914,0.9612900018692017,0.9913262128829956
msb,128,0.3,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,14592,4864,40.05615234375,12.016845703125,1.0091094970703125,1.0006614923477173,0.9916282296180725
msb,128,1.0,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,14592,4864,40.05615234375,40.05615234375,1.1395354270935059,1.1306573152542114,0.9922090172767639
msb,128,0.1,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,87808,4608,23.863265991210938,2.386326789855957,0.9483612775802612,0.9393398761749268,0.9904873967170715
msb,128,0.3,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,87808,4608,23.863265991210938,7.158980369567871,0.9722904562950134,0.9644308686256409,0.9919164180755615
msb,128,1.0,ch2_ohr_nrp_20220321T0525225877_d_img_hw1,87808,4608,23.863265991210938,23.863265991210938,1.0523998737335205,1.0429317951202393,0.9910033345222473
